name,lat,long,test,link
KUMLIN TAXIDERMY,43.42405,-91.19779,Voluntary,https://maps.app.goo.gl/CyXYJfF9fRcQkbo39
SPOONER DNR SERVICE CENTER,45.82170,-91.89788,Voluntary,https://maps.app.goo.gl/dGBexmHtzc3mMhSz6
ZIMMERMAN TAXIDERMY,45.81835,-91.76422,Voluntary,https://maps.app.goo.gl/7Ng3bf7S8UVh9Yii6
WDNR WILDLIFE BIOLOGIST,44.33785,-89.20464,Voluntary,https://maps.app.goo.gl/j1uFPQD6GcRDTqy36
ALL SEASON TAXIDERMY,44.06560,-89.26660,Voluntary,https://maps.app.goo.gl/da1HXd2sGCrxTMBRA
DNR OSHKOSH SERVICE CENTER,44.08300,-88.52913,Voluntary,https://maps.app.goo.gl/pjaSP76YP51Z37Mx9
WISCONSIN RAPIDS DNR SERVICE CENTER,44.35154,-89.82273,Voluntary,https://maps.app.goo.gl/4MJxcEuj9BjYnXMz5
OMG BUTCHERING,44.43750,-90.18920,Voluntary,https://maps.app.goo.gl/UeTsPYZprn1T3GNm8
J&S PROCESSING,44.66150,-90.17840,Voluntary,https://maps.app.goo.gl/4XponsTKCDyh97AJ7
SOUTHWEST REGIONAL OFFICE,40.46600,-79.97569,Voluntary,https://maps.app.goo.gl/S2koo5dXwJAXK9M77
SGL 73 TOLLGATE LANE,40.29456,-78.26377,Voluntary,https://maps.app.goo.gl/RigQqQdGzTyYjquH9
SGL 188 CREEK ROAD,40.77652,-77.20806,Voluntary,https://maps.app.goo.gl/uG75ytQsFaJJzbUn9
STATE GAME LANDS 134,41.41441,-76.80623,Voluntary,https://maps.app.goo.gl/hBazbQG4EFyRi8mP8
DAUPHIN COUNTY CREW HEADQUARTERS,40.57851,40.57851,Voluntary,https://maps.app.goo.gl/eZGtDmYiygCUMcoE7
Boone Co. Fairgrounds,42.28213,-88.84956,Mandatory,https://maps.app.goo.gl/eq5Lab1fSXWwyFQM6
Mississippi Palisades State Park,42.14753,-90.17180,Mandatory,https://maps.app.goo.gl/KVBsjPfsDdVmkKdH7
Shabbona Lake State Park,41.73264,-88.86448,Mandatory,https://maps.app.goo.gl/TtohvhqEzzCchKjP8
Gebhard Woods State Park,41.35728,-88.43950,Mandatory,https://maps.app.goo.gl/tQXQt2kezxk4m6XMA
Elizabeth Community Building,42.31683,-90.22775,Mandatory,https://maps.app.goo.gl/s8LTy98Ba6q2MZ749
Kankakee River State Park Visitor Center,41.20347,-87.97890,Mandatory,https://maps.app.goo.gl/Gaza4LPhqdgrPj1x6
Silver Springs State Park,41.62715,-88.51885,Mandatory,https://maps.app.goo.gl/RzBLuSxVFDJxbnnH9
Buffalo Rock State Park,41.32807,-88.90819,Mandatory,https://maps.app.goo.gl/XLqBQZaLckh2j2HC8
Pontiac Sportsman's Club,40.89337,-88.66719,Mandatory,https://maps.app.goo.gl/kLtavmyX6sayrHdM9
Volo Bog State Natural Area,42.35626,-88.18765,Mandatory,https://maps.app.goo.gl/ZpkozNwk7PCFanwa9
Castle Rock State Park,41.97843,-89.35683,Mandatory,https://maps.app.goo.gl/uihhV5wHvtucbz5Q7
Stephenson Co. Fairgrounds,42.26790,-89.62292,Mandatory,https://maps.app.goo.gl/VM5hnebfEWctB7kt9
Des Plaines Game Propagation Center,41.32909,-88.17185,Mandatory,https://maps.app.goo.gl/uHrhwWfHygkoPBzw8
Rock Cut State Park,42.35422,-88.99079,Mandatory,https://maps.app.goo.gl/HeyxRFCzS4ugCiHeA
Wyandot Wildlife Area,40.93074,-83.38174,Mandatory,https://maps.app.goo.gl/ZaYcSSfxKDg1vaCN9
Mickey Mart,40.95005,-83.17072,Mandatory,https://maps.app.goo.gl/9sJr2ibmFYE89fiy5
Wyandot County Fairgrounds,40.84405,-83.27903,Mandatory,https://maps.app.goo.gl/Fnga7ea2pMoqoFq79
Pasco Custom Processing,40.87799,-83.13116,Mandatory,https://maps.app.goo.gl/563kvnAejPinD4Dh8
McGuffey Conservation Club,40.71938,-83.80316,Mandatory,https://maps.app.goo.gl/uuUP5WZuXALj6Lwy6
Andreoff Wildlife Area,40.76868,-83.49703,Mandatory,https://maps.app.goo.gl/xZMST8uJ7zBVGYZw5
Mifflin Township Building,40.77409,-83.35227,Mandatory,https://maps.app.goo.gl/tD9QZj2Cem47UCFAA
Killdeer Plains Wildlife Area HQ,40.71487,-83.29997,Mandatory,https://maps.app.goo.gl/Ab3gAutMn5qBjZFF6
Hardin County Fairgrounds,40.63163,-83.61124,Mandatory,https://maps.app.goo.gl/Pxq7h83Qnq8xXaHWA
Hardin County Coon Hunters Club,40.62245,-83.46441,Mandatory,https://maps.app.goo.gl/dYLSHuDfB9n22xVaA
Meeker Community Center,40.64393,-83.30438,Mandatory,https://maps.app.goo.gl/ptn16r2tCC4Z6LZt6
Grand Prairie Township Building,40.69053,-83.15503,Mandatory,https://maps.app.goo.gl/7G9JeUvdeJMJU5Nu8
Roundhead-McDonald Park,40.56105,-83.83797,Mandatory,https://maps.app.goo.gl/yA8FmCBE2cUPoVrP9
Plaza Mini Mart,40.52881,-83.51622,Mandatory,https://maps.app.goo.gl/ScbBoawWYn2aScEu8
Big Island Wildlife Area HQ,40.56907,-83.27421,Mandatory,https://maps.app.goo.gl/adqBaYLB5Tj8Ym6X9
Rural King,40.57934,-83.07715,Mandatory,https://maps.app.goo.gl/baUkjytHaCq1Fp5V8
Fort Morrow Fire Dept.,40.46382,-83.07813,Mandatory,https://maps.app.goo.gl/VPaJ9YC5qJq4fuRF6
Westville Meat Market & Processing,30.76437,-85.85179,Mandatory,https://maps.app.goo.gl/if4jrP3zhaWEEWrW9
McKinley's Taxidermy,30.81525,-85.97096,Mandatory,https://maps.app.goo.gl/ttHN9ct4DKRYhjyh9
Bonifay Forestry Office,30.79376,-85.72109,Mandatory,https://maps.app.goo.gl/cmU73LyBTNs85AKG6
Larry Joe Harris Taxidermy,30.88017,-85.56113,Mandatory,https://maps.app.goo.gl/vFoutHuB1a9aDepT6
Backwoods Wildlife Game Processing,30.75453,-85.39277,Mandatory,https://maps.app.goo.gl/ynjzXdCKB9FtzrmP6
Campbellton Volunteer Fire Department,30.95033,-85.40109,Mandatory,https://maps.app.goo.gl/N2D3MGJap69qFp8z7
Pine Log WMA,30.41848,-85.86372,Mandatory,https://maps.app.goo.gl/nN8mwMoTeYVvCmP19
Watford's Taxidermy,30.43921,-85.89003,Mandatory,https://maps.app.goo.gl/DrjMhgyz1tHBoL6H9
Rodney's Taxidermy,29.50340,-82.10039,Voluntary,https://maps.app.goo.gl/rpAGgSrpt435jkh3A
Bear Creek Taxidermy,30.32328,-85.45513,Voluntary,https://maps.app.goo.gl/JrD8VvFtCZr5fPnp6
DOA Wild Game Processing,30.33504,-85.41904,Voluntary,https://maps.app.goo.gl/A3FqDYbjKKinmDXM6
Wildlife Art Creations,29.76505,-82.08063,Voluntary,https://maps.app.goo.gl/Ln98KDfYtcz8MUEV8
Wildlife Transitions Taxidermy,29.94077,-82.59046,Voluntary,https://maps.app.goo.gl/ocoTVtdMDyjrf8gk7
JC Taxidermy,27.86811,-82.18213,Voluntary,https://maps.app.goo.gl/kVKdU2rm91h9XLmC9
Frank's Taxidermy,27.67777,-80.40928,Voluntary,https://maps.app.goo.gl/hELFxoUwnRvAcz8p8
Veteran's Processing,30.80998,-85.39414,Mandatory,https://maps.app.goo.gl/SduemAuumBPPyGkE7
Buckshot Processing,30.79103,-85.36635,Mandatory,https://maps.app.goo.gl/bC42NgqpcD8CCWvh9
Stump Creek Sausage,30.68872,-85.40077,Mandatory,https://maps.app.goo.gl/7u7yBW6PJHDtfhYc6
Talbot's Meat Processing,30.66654,-85.41115,Mandatory,https://maps.app.goo.gl/hTGfUdCsamQ5fyCK9
Mac's Wild Game Processing,30.74362,-85.08048,Mandatory,https://maps.app.goo.gl/Yv6mkAhjz5ihiNJDA
Bryan's Deer Processing,30.95424,-85.51647,Mandatory,https://maps.app.goo.gl/kKsKErJBmUD5Cbjq5
Outdoor Addiction Taxidermy,30.68498,-85.36121,Mandatory,https://maps.app.goo.gl/gGtSZ44mw86MxQSR7
All Things Wild Taxidermy,26.69080,-81.86251,Voluntary,https://maps.app.goo.gl/9HtCfvzL3QfUgeqt9
R&R Taxidermy,30.38257,-84.12616,Voluntary,https://maps.app.goo.gl/pp7XVDbGuhUn8k5u7
Shearer's Processing,29.04373,-82.67966,Voluntary,https://maps.app.goo.gl/YFuC298RcSSV8u4j6
Brady Deer Processing,29.35226,-82.15996,Voluntary,https://maps.app.goo.gl/Dx7BVf7tmz42dXJm7
Animal Gallery,25.63547,-80.42149,Voluntary,https://maps.app.goo.gl/HUBXtb7jnGwKVx23A
Reed's Processing,30.70443,-81.89654,Voluntary,https://maps.app.goo.gl/N5QfkY5ULE7ugXNq9
Mike's Outdoors Taxidermy & Hydrographics,30.41129,-82.02944,Voluntary,https://maps.app.goo.gl/MZmfUMFTPPQEEaBe9
Red's Taxidermy,30.53734,-81.78933,Voluntary,https://maps.app.goo.gl/vjHmCBQZRQGfZj6AA
Ratso's Taxidermy,28.20908,-81.36652,Voluntary,https://maps.app.goo.gl/vjTfuPukjeJiXKPM8
Hank's Taxidermy,27.64752,-81.78200,Voluntary,https://maps.app.goo.gl/CrCH73baqqvH7xAeA
Antler Fur and Feather Taxidermy,27.36624,-82.50607,Voluntary,https://maps.app.goo.gl/1YsjeekkMLXLdJdCA
Ray Watson's Meat Processing,30.34290,-83.13160,Voluntary,https://maps.app.goo.gl/2NqU3CdvtX5j1Ct5A
Big Bend Outdoors,30.45203,-85.05483,Voluntary,https://maps.app.goo.gl/x53TDuW7ytqZLojk9
Joe Budd WMA,30.50930,-84.53878,Voluntary,https://maps.app.goo.gl/DTu4V3uS677KB9Ar6
The Gadsden County Agricultural Center,30.58588,-84.60822,Voluntary,https://maps.app.goo.gl/4fu4yZmHasrqS7Yf9
Apalachee Wildlife Management Area,30.79819,-84.95806,Mandatory,https://maps.app.goo.gl/EscvAPN7foj2JA4T8
Campbellton Volunteer Fire Department,30.95033,-85.40109,Mandatory,https://maps.app.goo.gl/apdVVAkXRB5ShngL9
Malone Volunteer Fire Department,30.95651,-85.16171,Mandatory,https://maps.app.goo.gl/Mnir9weKxiGisqSG9
Jackson County Extension Services,30.78257,-85.29420,Mandatory,https://maps.app.goo.gl/cJ66y2iuRWnbouUX7
Jackson County Fire Rescue - Graceville,30.96249,-85.51324,Mandatory,https://maps.app.goo.gl/WStWKiUJ9AQpWggL6
Jackson County Fire Rescue - Marianna,30.82324,-85.16952,Mandatory,https://maps.app.goo.gl/LTE9D6MCtrDDW3fh9
ECP Outdoors,26.68246,-81.89265,Voluntary,https://maps.app.goo.gl/cpjBjZD4ikq3LmZe6
Florida Forest Service,30.38342,-84.72722,Voluntary,https://maps.app.goo.gl/WsyZs24agVnNPitY6
Woods N Water Magazine,30.07792,-83.58766,Voluntary,https://maps.app.goo.gl/nMkixcez5c6U7tZN9
Darlington,30.94368,-86.05714,Voluntary,https://maps.app.goo.gl/4raVuNNQnS3GsiZH7
UF/IFAS Extension Walton County,30.73201,-86.11402,Voluntary,https://maps.app.goo.gl/vmptn94YRhFXzNMBA
Love VFD,34.75260,-89.99130,Voluntary,https://maps.app.goo.gl/ugpEfbFGncc4rZaF7
Mt. Pleasant VFD ,34.95610,-89.52260,Voluntary,https://maps.app.goo.gl/MeD1ZPFJkgSpFxTV8
 Wall Doxey State Park,34.66300,-89.46470,Voluntary,https://maps.app.goo.gl/qGznLC3vB4P4fcq96
Benton County 911 Dispatch,34.83260,-89.18130,Voluntary,https://maps.app.goo.gl/yJyvLRC53MAHb3WH9
Walnut VFD,34.94050,-88.90130,Voluntary,https://maps.app.goo.gl/2n8s8q2L3z1yGyiq9
 MSU Extension Office ,34.91250,-88.54650,Voluntary,https://maps.app.goo.gl/wNUFzuaHLYK84auKA
Tishomingo County Fairgrounds ,34.78820,-88.21780,Voluntary,https://maps.app.goo.gl/aQhF2ovyYHypDbo47
 Hell Creek WMA,34.61990,-89.06440,Voluntary,https://maps.app.goo.gl/Xqq8xnjHphP5mnmL8
Prentiss Co. Agri Center,34.69610,-88.56130,Voluntary,https://maps.app.goo.gl/gaEQ1jjtRWuDtgyp8
 Panola County EMS,34.44000,-89.89970,Voluntary,https://maps.app.goo.gl/6Y2GLgA3moyMopYD8
Fire Station 1,34.38000,-89.53180,Voluntary,https://maps.app.goo.gl/hER66u5FdLJfhmMT6
New Albany Fairgrounds ,34.51270,-89.03290,Voluntary,https://maps.app.goo.gl/trw4DwkEdpkWymX88
Pontotoc Ag Center ,34.25520,-89.02860,Voluntary,https://maps.app.goo.gl/NESVHNzz7TpenjeL6
Elvis Presley Lake,34.30460,-88.64740,Voluntary,https://maps.app.goo.gl/h8V9fdM1nWLXc78r5
Canal Section WMA HQ,34.26140,-88.45110,Voluntary,https://maps.app.goo.gl/q9SZgUdMQ2KLbt7b8
O'Keefe WMA,34.11650,-90.27350,Voluntary,https://maps.app.goo.gl/RU6mX5UkBDFpd72H9
North Region Office,34.15650,-89.91270,Voluntary,https://maps.app.goo.gl/jP38SUHchaevKZe28
MDOT Maintenance HQ ,34.00570,-89.98060,Voluntary,https://maps.app.goo.gl/7vACiaFQYiTTYfYs5
Chickasaw WMA,33.98610,-88.93560,Voluntary,https://maps.app.goo.gl/qjmh1cKBW8QN6NZJA
Dahomey NWR,33.70420,-90.91080,Voluntary,https://maps.app.goo.gl/HaAMKzogfBBR5VCVA
Deviney WMA,33.58760,-90.63610,Voluntary,https://maps.app.goo.gl/XFuGeygJADTxgfYa9
Fire Department #4,33.52090,-90.15140,Voluntary,https://maps.app.goo.gl/cK5pBg8W8xztAu8T6
Malmaison WMA,33.68400,-90.05120,Voluntary,https://maps.app.goo.gl/gL6FggCGfkNxFfze8
MS Forestry Commission,33.69910,-89.76290,Voluntary,https://maps.app.goo.gl/vdsuw85eYHmeyDaVA
American Legion Building ,33.63110,-89.28770,Voluntary,https://maps.app.goo.gl/mXHmMDvB8KL37kLr5
Trim Cane WMA,33.52480,-88.84620,Voluntary,https://maps.app.goo.gl/8DM6vfzXH1Uj6NJp9
Black Prairie WMA ,33.33960,-88.56180,Voluntary,https://maps.app.goo.gl/aQmMn8ijfCaayjUn6
USDA Service Center,33.13460,-88.55130,Voluntary,https://maps.app.goo.gl/koVgVaSGNdv7KiQ7A
Choctaw WMA,33.27370,-89.12670,Voluntary,https://maps.app.goo.gl/oRBEaVr3U4qPFxR67
Yockanookany WMA,33.27370,-89.12680,Voluntary,https://maps.app.goo.gl/tbuZEyrioNVpHB958
Fire Station 3 ,32.77440,-89.12150,Voluntary,https://maps.app.goo.gl/2iEgH1AdyF8KUZBN6
Holmes County State Park,33.02710,-89.92060,Voluntary,https://maps.app.goo.gl/Uu48YtWVfUfH4vLM7
District 3 VFD,32.84110,-90.38400,Voluntary,https://maps.app.goo.gl/TC7ccaPJBAE5obc66
Valley Park Community Center,32.63350,-90.87090,Voluntary,https://maps.app.goo.gl/8GJSJ37JLReALu1TA
Mahannah WMA,32.54900,-90.87080,Voluntary,https://maps.app.goo.gl/wScczxLvmtbg1N7n6
Phil Bryant WMA ,32.45560,-90.97330,Voluntary,https://maps.app.goo.gl/kck2GmJgXbv3tnwY9
Communication Specialist ,32.35520,-90.82830,Voluntary,https://maps.app.goo.gl/5Y7TrXCe62RnqqE69
LeFleur's Bluff State Park ,32.33170,-90.14990,Voluntary,https://maps.app.goo.gl/xgadfs2bZ3naF6dz6
Pearl River WMA,32.52340,-89.97040,Voluntary,https://maps.app.goo.gl/xgd9LEmAV6uEKmms5
Caney Creek WMA,32.32470,-89.50510,Voluntary,https://maps.app.goo.gl/SaD4UhAvPst9wjTw7
Collinsville VFD ,32.49740,-88.84750,Voluntary,https://maps.app.goo.gl/Prq7Mt1DS57uve7F6
All Creatures Veterinary Hospital,31.96750,-90.98020,Voluntary,https://maps.app.goo.gl/TfAdKMo6wgAPuF3H7
Canemount WMA,31.92330,-91.13050,Voluntary,https://maps.app.goo.gl/szpbq1E5Jt8egZZU9
MSU Extension Office,31.92520,-90.40730,Voluntary,https://maps.app.goo.gl/5TfF99MmYiphQ1W77
MSU Extension Office,31.92100,-89.81120,Voluntary,https://maps.app.goo.gl/jJLM1jTEdmprZBPj6
MSU Extension Office,32.04260,-88.73950,Voluntary,https://maps.app.goo.gl/fkQAr94N1qy99KhU9
Natchez State Park,31.60260,-91.23470,Voluntary,https://maps.app.goo.gl/4JiHjT3vnUg8tUNb9
Jeff Davis Lake,31.56490,-89.84440,Voluntary,https://maps.app.goo.gl/k1eU2yF3RAJyFWA16
MSU Extension Office,31.67570,-89.58640,Voluntary,https://maps.app.goo.gl/FdcSAv1JkbmyJwVb7
Bogue Homa Lake,31.70270,-89.02460,Voluntary,https://maps.app.goo.gl/fHiABb4B61HSqWrj7
Wilkinson County Sheriff,31.08610,-91.30020,Voluntary,https://maps.app.goo.gl/EoMSx3crL2w6HoPx5
Pike County Co-Op,31.23080,-90.45170,Voluntary,https://maps.app.goo.gl/HNaJYwyxEXHChuaX8
Marion County WMA ,31.17410,-89.73270,Voluntary,https://maps.app.goo.gl/xRfF5PQcaRZgCJsE8
Purvis VFD ,31.15170,-89.41220,Voluntary,https://maps.app.goo.gl/NAtChfDmFkL7z37z9
 Pearl River County Fairgrounds,30.83290,-89.54740,Voluntary,https://maps.app.goo.gl/GJDpSn2fyNpCbgRk8
Leaf River WMA ,30.99020,-88.86510,Voluntary,https://maps.app.goo.gl/HeK2F2s9v3jSpnhs8
Bay St. Louis FD Station 2,30.31340,-89.39200,Voluntary,https://maps.app.goo.gl/TRqKRPPLjaQHJ9cAA
Fire Station 8 ,30.63250,-89.13840,Voluntary,https://maps.app.goo.gl/deYHkG5wzKzSb15B7
Lower Pascagoula WMA ,30.56680,-88.63070,Voluntary,https://maps.app.goo.gl/R8dF42o2wVigcEL16
"B&B Country Meats, Frostburg",-27.75730,24.81411,Voluntary,https://maps.app.goo.gl/3vhXH2WGUEdxipKJA
"Hitchcock's Wildlife Processing, Severn",39.10423,-76.65390,Voluntary,https://maps.app.goo.gl/HfCUqDeUYivuLtuH9
"Trophy Care Deer Processing, Dundalk",39.28189,-76.48696,Voluntary,https://maps.app.goo.gl/XQSYcxMF6CSWzoiu9
All Star Deer Processing,39.60379,-76.85377,Voluntary,https://maps.app.goo.gl/ms4RiFgE4jMVqJ2F7
"Burnies Processing, Westminster",39.49933,-77.01405,Voluntary,https://maps.app.goo.gl/thbXpu8XyxS63D587
"JB Farms, Taneytown",39.67350,-77.18057,Voluntary,https://maps.app.goo.gl/HZC43QxaDWZxvCCg9
"M&G Wild Game Processing, Westminster",39.51830,-76.98461,Voluntary,https://maps.app.goo.gl/AD1Wt4mUkKNK1NfWA
"Clint's Cuts, Mount Airy",39.38802,-77.24118,Voluntary,https://maps.app.goo.gl/h742iBf2ekuRtpwa7
"KD Deer Processing, Frederick",39.44113,-77.26014,Voluntary,https://maps.app.goo.gl/mMZteZ1yFfnYaZFd8
"Pry's Deer Processing, Knoxville",39.36801,-77.63352,Voluntary,https://maps.app.goo.gl/UEPa2yFpVpWmLYADA
